0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
331,10,10,13,24,1,25,49,14,7,7,56,4,75,17,13,16,11,45,16,6
332,9,11,13,25,1,26,49,13,8,7,57,4,74,18,12,15,11,46,14,7
333,9,11,14,24,1,26,49,13,8,7,56,3,75,19,12,15,11,48,14,7
334,8,12,15,25,1,27,49,12,8,7,57,3,76,20,11,14,11,48,12,6
335,9,11,15,24,1,28,50,12,6,9,57,4,74,20,11,14,11,50,11,6
336,9,11,16,22,2,30,50,13,5,10,59,4,76,22,11,13,9,50,10,7
337,9,12,17,21,2,31,51,14,4,10,59,4,75,22,11,13,9,51,9,5
338,9,10,18,20,2,32,51,14,5,10,59,3,75,22,12,12,8,52,8,5
339,9,10,19,19,2,32,51,14,5,10,57,4,73,24,12,12,8,53,6,6
340,9,10,20,17,2,34,52,14,5,10,56,4,73,24,12,12,6,54,6,5
341,9,10,18,18,2,35,53,13,5,10,56,4,72,23,12,12,6,56,4,6
342,9,10,20,15,2,36,53,14,5,9,56,4,71,24,12,12,6,57,4,6
343,9,10,19,14,2,37,53,13,5,9,55,4,72,25,12,12,6,58,2,5
344,10,10,19,13,2,37,55,13,5,9,56,4,72,25,12,14,6,57,1,6
345,9,12,18,15,2,38,53,13,6,7,55,4,71,26,12,15,7,57,0,6
346,10,11,16,14,2,40,55,13,6,7,56,4,71,25,12,16,8,56,0,5
347,9,12,17,14,2,40,54,14,6,7,55,4,71,26,12,16,8,58,0,6
348,10,12,15,14,2,41,54,15,6,8,55,4,71,24,12,18,9,57,0,5
349,10,12,15,13,2,42,55,15,6,8,53,4,71,24,12,19,8,57,0,6
350,10,13,14,12,2,41,56,16,7,7,53,3,72,24,12,20,8,58,1,6
351,10,14,14,12,2,42,56,16,7,7,52,3,70,26,12,21,9,57,1,6
352,10,13,13,11,2,43,57,17,7,7,51,4,70,26,12,22,9,56,2,6
353,11,13,13,11,2,43,56,18,8,4,51,4,69,27,12,23,10,56,2,6
354,11,13,12,11,2,44,54,19,8,4,49,4,70,28,12,24,9,55,2,5
355,11,12,12,11,2,45,58,18,8,3,48,3,71,28,13,25,9,54,2,6
356,11,12,10,12,2,45,54,18,8,3,48,4,72,28,13,26,8,55,2,6
357,11,11,8,11,2,48,56,19,9,2,46,4,72,27,14,26,9,55,2,5
358,10,10,9,11,2,48,54,20,8,2,46,3,73,27,14,27,8,55,2,6
359,11,10,10,10,1,48,54,20,10,3,45,3,73,27,15,28,8,55,2,6
360,11,9,10,11,1,49,53,20,10,3,45,4,74,27,16,27,9,55,2,6
361,11,10,11,9,0,49,53,20,11,3,45,4,74,27,17,27,9,55,2,6
362,10,12,12,8,0,50,52,20,9,3,45,4,74,27,17,26,9,57,2,6
363,9,12,12,9,0,51,51,20,9,3,45,3,75,28,19,25,8,56,2,5
364,9,13,11,7,0,51,53,20,9,3,43,4,75,28,20,24,8,57,2,6
365,9,12,12,7,0,53,51,20,9,3,43,4,75,28,21,24,8,57,2,5
366,9,11,10,7,1,54,52,20,10,2,41,4,75,28,23,23,8,57,3,6
367,8,12,10,7,1,54,50,20,10,2,42,3,75,28,24,22,8,56,3,6
368,9,12,9,8,1,55,50,21,10,2,43,4,74,28,23,22,8,57,4,5
369,9,12,10,7,1,54,52,22,10,2,44,4,74,28,23,20,10,57,4,6
370,9,13,9,8,1,52,52,22,10,2,45,4,73,28,22,21,10,56,4,5
371,8,12,10,8,1,51,52,22,10,2,46,3,73,28,20,21,8,58,3,5
372,9,12,10,7,1,50,51,22,10,2,48,4,73,29,19,22,7,57,3,6
373,9,11,9,6,1,50,53,22,9,3,50,4,72,29,17,22,5,57,2,5
374,10,10,8,7,1,48,53,22,9,3,50,4,68,32,17,22,4,57,2,5
375,9,11,8,7,1,47,51,22,9,3,51,3,67,32,16,21,3,57,2,6
376,9,12,8,9,1,45,50,22,9,3,52,4,64,35,15,22,3,56,2,5
377,8,11,9,8,1,46,50,23,8,3,52,4,61,35,16,20,3,57,2,5
378,7,12,9,10,1,44,49,23,8,3,53,4,57,39,16,20,4,57,2,6
379,8,16,8,10,2,41,50,24,8,3,53,3,57,39,15,20,4,57,2,5
380,8,15,9,10,2,40,50,24,8,3,53,3,52,42,15,21,5,56,4,5
381,8,17,7,11,3,39,50,24,8,3,54,4,50,43,15,20,5,56,4,5
382,9,17,7,11,2,37,50,25,9,3,54,4,49,43,15,21,5,54,6,5
383,8,19,7,13,2,36,49,26,8,2,55,3,45,44,15,22,7,54,6,5
384,8,21,8,13,2,36,50,26,8,2,57,3,45,42,14,22,8,52,8,6
385,8,21,7,13,2,34,50,27,8,2,56,4,42,43,15,23,9,52,8,5
386,8,24,6,14,2,29,51,27,9,2,56,4,43,43,17,20,11,52,8,6
387,9,24,5,15,2,30,51,27,9,2,56,3,42,44,16,22,12,50,7,5
388,9,24,5,15,2,27,51,27,10,2,54,3,40,46,17,20,14,50,7,5
389,13,23,5,15,2,25,53,27,10,2,53,3,41,44,17,21,15,48,6,6
390,12,23,6,15,2,26,52,28,10,2,55,3,41,44,16,20,15,49,6,5
391,16,20,5,16,2,26,51,29,9,2,53,2,44,42,17,21,16,48,6,5
392,14,20,6,15,2,26,51,31,9,2,53,2,42,43,16,21,17,48,6,6
393,14,20,6,16,2,30,50,32,8,2,52,3,43,41,16,24,19,47,6,6
394,13,19,7,15,3,29,51,33,7,2,51,3,43,40,17,23,21,47,6,5
395,15,16,8,15,2,33,51,34,7,2,52,3,43,40,18,22,23,48,6,6
396,15,15,8,15,2,34,51,35,8,2,51,3,44,41,18,22,24,47,6,6
397,15,13,9,15,2,35,50,35,8,2,51,3,42,42,18,21,26,47,6,5
398,13,14,9,15,1,35,51,35,8,2,51,3,45,40,17,22,26,48,6,6
399,13,11,10,14,1,38,51,35,9,2,50,3,44,43,17,22,24,48,6,5
400,12,13,9,15,1,38,50,35,9,2,50,2,46,41,16,23,26,50,6,6
401,10,13,11,15,1,38,50,36,9,2,51,3,46,42,16,22,27,51,4,7
402,10,11,12,14,1,41,50,36,8,2,50,3,46,41,17,22,28,51,4,7
403,10,11,12,14,1,40,51,37,7,3,51,3,46,41,16,21,27,52,2,6
404,8,13,14,15,1,38,51,37,8,4,51,3,45,41,17,22,29,51,2,7
405,8,13,15,16,1,38,53,35,7,5,49,4,47,39,18,20,30,50,0,6
406,9,14,13,19,1,36,50,35,7,5,49,4,47,40,18,20,30,50,0,6
407,9,15,12,19,2,37,53,32,7,5,49,4,46,42,18,20,30,51,2,6
408,9,15,12,21,2,37,51,34,7,5,49,3,48,44,18,20,28,49,2,6
409,9,16,11,22,2,37,53,32,7,5,50,3,48,44,17,21,30,47,4,6
410,9,15,12,24,1,37,54,30,7,5,51,4,47,43,17,21,30,49,4,6
411,8,16,11,26,1,36,54,29,7,5,50,4,45,45,17,20,30,47,6,6
412,8,17,11,27,1,35,54,27,7,5,50,3,45,45,18,18,30,46,6,6
413,8,17,9,28,1,36,55,26,7,5,47,3,44,45,18,19,31,44,8,6
414,10,18,8,29,2,34,54,25,7,6,47,4,43,45,16,20,31,45,9,6
415,10,19,8,31,2,34,53,23,7,6,46,4,43,45,15,19,31,44,10,6
416,11,18,8,31,2,34,53,25,7,6,47,4,41,46,15,19,31,45,12,6
417,10,21,6,35,2,32,53,23,7,6,45,3,43,46,14,20,31,44,12,5
418,9,20,7,35,2,33,54,23,7,6,45,4,42,46,13,21,31,43,14,5
419,10,19,7,37,2,32,54,22,8,7,44,4,44,44,13,21,32,44,14,5
420,10,21,7,39,2,31,51,22,7,7,43,3,43,45,11,22,33,42,16,5
421,12,20,7,39,2,31,53,20,7,7,44,3,42,43,12,22,35,42,17,5
422,11,20,9,39,2,31,51,22,8,7,42,4,44,43,12,22,35,41,18,6
423,12,19,11,39,1,30,52,22,10,6,42,4,43,43,13,22,36,41,19,5
424,12,18,12,39,1,30,49,24,10,6,42,4,43,42,12,22,36,42,20,5
425,14,18,12,39,1,30,49,22,9,7,43,4,43,41,13,22,37,41,21,6
426,11,19,13,40,2,29,48,23,9,7,42,4,44,43,13,22,36,41,22,5
427,12,15,14,40,2,31,47,23,9,7,42,4,45,41,13,23,38,41,22,5
428,10,16,16,39,2,31,48,23,9,6,41,4,43,43,14,22,37,40,20,6
429,10,15,17,39,2,31,48,24,9,7,41,3,45,41,13,22,38,43,19,5
430,10,14,19,37,1,31,48,24,10,6,41,4,45,40,15,21,39,42,18,5
431,9,14,20,35,2,32,48,24,11,6,41,4,46,37,14,22,40,43,18,6
432,9,14,20,35,2,32,49,23,11,6,42,4,46,36,15,21,41,42,16,5
433,8,15,22,33,2,32,50,23,11,6,41,3,47,35,15,21,42,44,17,5
434,9,15,20,34,2,32,50,22,11,6,42,4,48,34,15,22,43,44,15,6
435,9,12,22,32,2,35,53,20,11,6,42,4,49,34,15,22,43,44,14,5
436,10,14,21,32,2,35,52,20,11,6,41,4,50,33,16,22,44,44,13,6
437,7,14,23,30,3,36,56,19,12,7,38,4,51,31,17,22,45,44,11,6
438,8,13,23,29,3,37,54,19,12,7,38,3,51,31,17,22,45,43,11,5
439,8,15,22,29,3,36,55,19,11,9,37,4,52,30,18,22,44,44,9,6
440,8,17,22,27,4,35,57,17,11,8,37,4,51,31,18,23,44,45,9,6
441,8,17,22,26,4,35,60,16,11,8,37,3,53,31,18,23,45,43,7,6
442,7,17,22,26,3,36,60,16,12,9,37,3,53,31,19,24,45,43,5,6
443,8,17,20,26,3,36,62,15,12,7,36,4,54,30,19,24,45,42,5,6
444,8,17,19,27,3,36,62,14,12,8,36,4,53,31,19,24,44,42,4,6
445,9,17,16,27,3,37,62,13,12,8,37,3,55,31,19,25,43,41,3,6
446,8,17,17,26,3,37,61,14,12,8,37,3,54,31,19,24,43,42,2,6
447,9,17,15,28,2,37,61,14,13,8,36,4,54,31,19,24,43,41,1,6
448,9,17,15,27,2,37,61,14,13,8,35,4,53,31,19,24,43,42,2,6
449,11,16,13,28,2,37,58,15,13,9,33,4,53,30,19,24,42,41,2,6
450,11,16,12,26,3,37,57,15,12,10,33,3,55,28,20,23,43,41,2,6
451,12,15,13,25,3,38,57,16,12,12,32,4,55,27,22,22,43,41,2,6
452,10,15,12,24,3,38,58,16,11,13,33,4,54,27,23,20,44,41,2,6
453,9,14,14,22,2,39,59,17,13,13,32,4,53,28,25,18,44,42,2,6
454,9,14,14,20,3,41,58,17,11,14,32,3,55,26,26,16,43,44,1,5
455,9,14,14,18,4,42,58,17,11,14,32,4,54,27,27,16,43,43,2,6
456,9,13,12,17,3,44,57,17,11,15,32,4,54,26,28,15,44,43,2,6
457,8,12,13,17,3,45,57,17,10,16,32,4,53,28,29,15,44,43,2,5
458,10,11,14,17,3,46,56,17,11,16,33,4,52,28,28,15,43,44,2,6
459,8,11,15,16,3,46,56,17,11,16,32,4,52,28,31,13,44,43,3,6
460,10,9,16,13,4,46,54,17,11,16,33,4,53,27,31,15,42,41,3,5
461,9,11,17,12,4,44,54,18,12,15,33,4,51,27,33,13,41,41,3,6
462,10,11,17,12,4,44,53,18,12,15,34,3,51,27,31,14,39,39,3,5
463,9,11,18,11,4,44,53,18,12,15,34,4,49,28,31,14,38,41,3,5
464,9,12,18,10,4,43,52,18,13,14,36,4,48,29,29,17,37,39,3,6
465,9,12,19,9,4,44,51,19,13,15,36,4,45,30,27,20,36,38,3,5
466,10,12,18,8,3,43,50,19,15,13,37,3,46,30,26,20,35,39,3,5
467,9,12,19,8,3,44,49,20,15,13,37,3,43,31,25,23,33,37,3,5
468,10,13,17,8,3,43,49,20,16,11,39,4,41,31,24,23,33,39,3,5
469,10,13,17,7,3,41,48,21,16,11,39,4,41,31,23,25,33,38,2,5
470,11,13,18,7,2,40,48,21,17,9,40,4,42,31,23,26,32,39,3,6
471,10,11,17,8,1,40,47,21,19,8,41,3,43,32,23,26,29,38,4,5
472,9,13,16,7,1,40,47,21,19,7,43,4,42,30,22,27,28,38,6,6
473,9,14,14,8,2,39,44,21,20,6,43,4,42,30,23,27,28,38,6,5
474,9,11,13,8,2,41,45,20,20,5,44,3,42,30,23,27,27,37,8,5
475,9,12,13,7,2,40,46,20,20,5,44,3,43,29,23,27,27,36,9,6
476,8,14,13,7,2,39,47,20,21,3,45,4,44,28,23,28,27,35,9,6
477,9,14,11,8,1,38,45,20,22,3,45,4,46,27,23,29,27,34,10,5
478,9,15,11,7,1,39,47,20,21,3,46,4,45,26,24,28,28,33,11,6
479,10,15,11,6,1,37,48,19,21,3,46,3,47,25,24,29,28,34,12,5
480,10,15,10,7,1,35,48,19,21,2,47,4,47,25,23,29,29,34,12,5
481,11,15,9,7,1,35,48,19,21,2,46,4,48,25,24,29,27,35,14,7
482,10,15,8,7,1,34,48,19,21,2,47,4,49,26,25,28,25,35,14,7
483,10,16,8,8,1,33,49,19,20,3,50,4,50,26,22,29,25,36,16,6
484,10,16,8,8,1,34,49,19,20,2,50,4,51,26,23,29,23,35,16,7
485,9,15,10,6,1,33,50,19,20,2,52,4,54,27,22,27,23,37,18,6
486,10,16,9,7,1,31,50,19,20,2,51,4,54,27,23,26,22,37,19,6
487,10,17,10,7,1,30,50,19,19,3,52,3,58,27,22,27,21,38,20,7
488,10,16,7,8,2,29,50,19,20,2,51,4,59,28,21,26,19,39,22,6
489,10,17,9,7,2,28,49,20,19,3,52,4,59,28,21,26,17,38,22,6
490,10,17,9,7,1,27,49,20,19,3,53,4,60,28,21,25,17,38,24,7
491,9,17,10,7,1,25,52,21,19,4,53,4,59,28,20,24,15,39,23,6
492,10,16,8,8,1,26,51,21,18,4,54,4,61,28,19,24,15,39,23,7
493,10,16,9,7,1,26,51,21,17,5,53,4,62,28,18,23,13,41,23,7
494,10,16,9,7,2,26,51,21,17,5,54,4,61,28,16,24,12,40,23,6
495,9,18,8,8,2,24,51,21,15,7,53,3,63,28,17,23,12,40,25,7
496,11,16,8,7,2,26,53,21,15,7,54,3,63,28,14,24,10,41,23,5
497,10,17,8,7,2,26,53,22,15,7,54,4,61,30,15,24,10,41,24,5
498,11,16,9,7,2,27,53,22,15,7,54,4,60,32,14,23,8,41,23,6
499,11,15,9,6,2,28,54,24,13,8,55,4,57,35,12,23,7,42,24,5
500,10,16,10,7,2,29,51,25,12,7,55,3,58,35,11,24,7,40,24,5
501,11,16,9,8,2,28,51,27,12,7,56,4,54,39,9,24,7,40,24,6
502,10,17,9,9,2,27,51,27,12,7,56,4,54,41,10,23,7,40,24,6
503,12,17,7,10,2,26,51,28,13,7,58,3,53,44,8,23,6,39,24,5
504,11,14,8,10,2,29,51,29,12,7,58,3,51,44,7,23,9,39,24,6
505,12,16,7,11,1,28,53,29,13,6,59,4,51,42,6,22,9,40,24,5
506,11,16,8,10,1,29,53,30,13,6,60,4,48,45,4,23,10,39,24,5
507,10,14,7,12,1,33,51,32,12,5,62,4,49,45,3,22,10,39,24,6
508,11,14,7,12,1,34,52,32,12,5,62,3,48,46,3,22,11,41,23,5
509,10,16,7,12,2,35,52,33,12,5,62,4,49,44,2,22,13,41,21,5
510,10,15,6,14,2,36,52,33,13,5,61,4,47,45,3,21,14,43,21,6
511,10,14,7,13,1,38,53,34,13,6,61,4,46,47,2,21,15,43,19,5
512,10,15,7,14,1,40,52,36,13,6,58,3,47,47,2,21,16,45,19,5
513,11,14,6,14,1,42,52,36,14,5,58,4,45,48,2,21,18,46,17,6
514,9,13,6,16,1,44,51,38,15,4,56,4,43,45,2,21,19,46,17,5
515,9,13,7,15,1,45,53,38,16,3,57,4,41,46,2,23,20,45,15,5
516,10,13,7,16,1,46,50,41,16,2,55,3,39,47,2,24,19,46,13,5
517,10,14,7,16,1,48,50,43,15,1,55,4,39,48,2,25,20,46,13,5
518,8,13,10,15,1,50,50,42,14,2,55,4,37,48,2,26,22,47,11,6
519,8,13,11,14,1,51,51,44,13,2,55,4,36,47,2,27,24,47,11,5
520,9,14,10,15,1,52,51,44,12,3,55,4,35,46,2,27,26,47,9,5
521,9,12,10,14,2,56,50,45,11,3,54,4,35,45,2,28,28,47,9,6
522,9,13,11,14,2,55,50,45,11,3,54,4,33,46,2,29,30,46,7,6
523,8,13,12,14,2,57,50,46,10,3,52,4,31,45,2,30,32,44,7,5
524,8,14,13,13,2,56,49,47,10,3,51,3,31,46,2,32,32,41,7,6
525,9,13,13,12,2,57,51,47,10,3,49,3,29,45,2,33,34,42,7,5
526,9,13,14,12,2,58,50,48,10,4,47,4,28,45,3,34,35,41,7,5
527,9,12,13,14,2,60,50,49,8,5,46,3,27,45,3,36,37,41,5,6
528,8,14,13,15,2,60,50,49,7,5,46,3,26,43,3,38,40,39,5,5
529,9,14,13,15,2,62,50,47,7,5,46,3,26,43,3,38,40,38,4,5
530,8,13,14,16,2,64,50,48,5,7,45,4,25,42,3,39,42,36,4,6
531,9,15,13,19,2,63,50,46,5,7,44,4,24,41,4,39,45,35,4,5
532,9,14,13,18,2,65,52,45,4,7,43,3,23,42,4,41,47,34,4,5
533,10,15,13,20,2,65,51,44,3,7,41,3,22,42,6,40,48,34,4,6
534,9,16,14,20,2,65,53,42,4,6,41,4,22,43,6,42,48,32,4,5
535,10,16,13,22,2,64,53,41,4,6,39,4,21,42,7,42,50,32,4,6
536,9,17,12,22,3,64,53,41,4,5,37,4,21,42,7,43,50,32,4,6
537,9,18,12,24,2,63,54,39,5,6,37,3,20,43,7,44,50,31,4,5
538,10,16,12,24,2,64,52,39,5,5,38,4,21,43,7,44,50,30,4,6
539,10,17,11,27,2,64,53,37,5,5,35,4,20,44,9,42,51,30,4,6
540,9,19,10,28,2,63,55,34,5,5,35,4,20,43,9,42,52,30,4,5
541,10,16,11,30,2,63,52,34,5,5,35,3,21,43,10,40,51,30,4,6
542,10,17,9,31,1,64,54,31,6,5,35,4,22,42,10,40,51,32,4,6
543,11,16,9,32,2,65,51,32,6,5,35,4,22,43,11,38,50,32,4,5
544,10,16,9,32,2,64,54,29,7,4,35,4,23,42,11,37,50,31,2,6
545,10,17,10,33,2,64,54,29,7,3,36,3,24,42,12,35,49,33,2,5
546,10,17,10,33,2,64,56,25,6,4,36,4,25,41,12,36,48,33,0,5
547,10,16,12,32,2,65,55,24,7,4,37,4,26,41,13,34,48,34,0,6
548,10,16,12,33,2,66,55,23,6,4,38,4,27,40,13,33,48,33,0,5
549,10,15,14,32,2,67,54,22,6,4,38,3,28,39,13,32,49,33,0,5
550,11,15,13,33,2,65,56,20,5,5,39,4,29,38,13,31,47,35,0,6
551,10,15,16,32,2,64,56,19,5,5,38,4,30,38,16,29,46,36,0,5
552,11,15,16,32,1,62,58,16,6,5,39,4,31,38,16,29,43,36,0,5
553,9,15,18,31,1,61,57,16,6,5,40,3,32,38,17,28,42,38,0,5
554,10,14,18,31,2,60,58,16,7,4,41,3,34,37,16,26,41,38,0,5
555,10,14,19,29,2,58,57,16,7,4,42,4,35,36,16,26,40,39,0,5
556,11,14,20,28,2,57,58,16,7,4,41,4,37,36,17,26,38,40,0,5
557,10,13,19,28,2,57,57,16,7,4,41,4,39,35,17,26,37,41,0,5
558,9,13,20,29,2,57,57,15,7,4,39,3,40,35,19,25,36,40,0,5
559,9,13,20,28,1,55,57,15,8,4,39,4,41,34,20,23,33,42,0,5
560,8,12,22,26,1,55,57,17,8,5,39,4,41,33,19,23,33,43,1,5
561,9,15,20,27,1,51,56,17,7,5,39,3,44,33,20,21,30,44,2,6
562,9,17,21,25,1,48,58,18,7,5,39,3,44,32,19,22,29,45,3,6
563,11,17,19,26,1,47,57,18,7,5,40,4,44,32,21,19,27,45,4,5
564,10,19,21,25,1,44,58,19,7,5,40,4,44,30,20,19,26,46,6,6
565,11,21,20,24,1,42,58,19,7,5,39,3,45,29,22,17,27,48,6,6
566,10,21,20,25,1,41,57,20,7,5,39,3,47,27,21,18,26,47,8,5
567,10,23,20,24,1,38,57,21,7,5,39,4,47,27,22,17,27,48,9,6
568,10,26,19,23,1,35,58,21,7,5,40,4,48,25,21,19,28,47,10,5
569,12,25,18,23,1,33,58,21,7,4,40,4,49,26,22,19,25,46,11,5
570,12,27,18,22,1,30,59,21,8,4,42,4,50,24,20,20,27,48,12,6
571,12,25,18,24,0,29,56,21,8,4,42,4,52,24,21,19,24,46,13,6
572,14,25,17,23,0,25,57,21,9,4,43,4,52,22,22,19,25,46,15,5
573,12,25,19,22,0,25,57,21,9,3,43,4,52,22,22,19,24,45,16,6
574,14,23,19,20,0,22,57,22,10,3,43,3,54,20,21,20,25,44,17,5
575,12,22,20,20,0,22,55,22,10,4,45,4,55,21,22,20,24,44,18,5
576,14,21,18,19,1,20,55,22,10,5,46,4,55,22,21,21,23,43,19,5
577,12,19,20,17,1,21,54,22,10,4,45,4,54,23,21,22,23,42,20,5
578,14,15,22,16,1,22,55,22,10,3,45,3,57,23,21,23,21,41,20,6
579,11,16,22,15,1,20,53,22,11,3,45,4,58,24,20,23,19,43,22,6
580,14,13,23,16,1,22,53,21,10,3,45,4,58,26,20,25,18,42,22,5
581,11,13,22,15,2,23,51,21,9,3,45,4,59,25,19,26,16,42,22,6
582,12,12,24,14,2,24,49,20,10,3,45,3,60,26,20,24,16,42,23,5
583,9,11,24,15,2,26,50,21,8,4,45,3,62,25,21,25,14,40,22,5
584,9,11,24,14,2,26,48,22,8,4,46,4,60,25,21,23,13,40,24,6
585,9,12,24,14,2,27,48,22,8,4,46,4,61,23,21,24,14,41,22,5
586,9,12,22,14,2,27,48,23,8,4,47,3,63,22,20,25,13,40,24,5
587,9,13,24,13,2,28,49,23,8,4,48,3,64,23,19,25,13,40,23,6
588,9,12,24,11,2,29,48,24,8,5,50,4,66,23,20,24,11,40,23,5
589,10,12,22,12,2,29,46,24,8,5,50,4,67,23,19,25,10,39,24,5
590,9,12,23,12,2,30,46,24,8,5,51,4,67,25,18,24,9,40,23,6
591,10,12,21,13,2,31,45,24,6,6,52,3,70,25,17,24,8,40,24,5
592,9,12,22,12,1,32,45,23,7,5,53,3,71,25,16,24,8,40,24,5
593,9,12,20,13,1,32,46,24,7,5,52,3,71,25,16,25,8,39,24,6
594,10,12,20,13,1,34,45,24,6,4,53,2,73,26,15,24,9,41,24,5
595,11,13,19,13,1,35,44,24,6,4,52,2,75,24,15,24,9,41,23,5
596,10,12,18,13,1,36,43,25,5,5,54,3,75,25,14,25,9,41,24,5
597,10,12,19,13,0,38,43,25,6,5,55,3,76,26,12,25,8,41,24,5
598,10,13,16,15,0,37,45,26,5,4,54,3,77,27,12,25,8,41,24,5
599,9,14,17,15,0,37,45,26,4,5,55,3,77,28,10,26,8,42,26,6
600,10,14,15,15,0,38,45,26,4,5,55,3,77,29,9,26,8,41,24,5
601,9,16,16,14,0,37,46,26,4,7,54,3,79,29,10,25,8,41,26,5
602,10,15,15,13,0,38,46,26,4,7,54,3,79,29,9,26,9,41,24,5
603,9,17,14,13,0,37,47,27,4,7,51,2,80,29,11,25,9,41,23,5
604,10,18,13,14,0,37,45,28,4,8,50,3,81,29,11,26,9,41,22,6
605,9,17,13,13,0,38,46,29,4,8,48,3,82,29,11,26,8,42,20,6
606,9,17,14,13,0,39,46,29,4,9,49,3,83,30,10,28,7,41,20,5
607,8,16,13,12,0,39,47,30,4,9,49,3,83,32,11,28,7,40,18,6
608,9,17,13,12,0,39,47,31,4,8,48,4,84,32,11,29,7,40,17,6
609,11,17,10,12,1,38,48,31,3,9,49,4,83,34,11,28,7,41,16,5
610,12,14,10,12,1,40,47,32,3,9,49,4,83,34,12,29,7,40,15,6
611,11,15,11,12,1,39,48,32,3,8,48,4,84,34,12,29,7,40,14,6
612,10,14,12,11,1,39,50,33,3,9,48,3,85,34,12,30,7,39,12,5
613,10,14,11,11,1,39,51,33,2,10,47,4,83,35,12,31,7,39,14,6
614,10,15,11,10,2,37,52,34,2,8,46,4,83,35,12,31,6,40,12,5
615,9,14,11,10,2,40,52,35,2,9,45,3,82,36,12,32,5,39,12,5
616,9,15,11,10,2,38,53,35,2,9,46,3,82,35,12,32,5,40,11,6
617,8,15,10,11,3,39,54,35,2,9,45,4,81,35,12,33,5,40,9,5
618,7,15,11,10,3,40,55,36,2,10,42,4,80,35,13,33,5,40,9,5
619,8,15,10,10,3,43,55,37,1,10,43,4,78,36,13,33,5,40,7,5
620,7,15,10,8,4,44,55,38,1,11,39,3,76,38,14,33,5,41,6,6
621,8,14,9,9,4,45,55,38,1,11,38,4,74,40,14,33,6,42,5,6
622,8,15,9,9,4,45,56,39,1,10,38,4,72,41,14,33,6,43,4,7
623,8,15,9,9,5,46,55,39,1,10,36,4,70,43,14,33,6,43,4,6
624,9,13,8,11,5,47,55,40,1,10,37,3,71,45,14,33,5,44,5,6
625,11,13,7,10,4,47,55,41,2,10,36,4,67,47,15,33,4,45,5,7
626,11,13,6,11,4,49,55,41,2,10,36,4,67,48,15,34,5,44,5,6
627,12,12,6,11,4,49,56,42,2,10,34,4,63,49,16,34,5,44,5,7
628,11,13,5,13,4,49,54,44,2,10,33,4,62,50,17,35,7,45,5,6
629,10,12,5,12,4,53,54,44,2,10,33,4,60,52,19,34,7,44,5,6
630,10,12,5,12,4,53,54,46,2,10,32,4,57,52,20,34,10,44,5,7
631,9,13,5,14,4,55,53,46,2,10,32,4,56,52,23,33,11,44,5,6
632,10,12,5,14,4,56,54,46,2,10,31,3,56,53,23,33,12,43,5,6
633,10,12,4,15,4,58,52,46,2,9,31,4,55,53,23,32,13,45,5,7
634,10,12,4,17,4,60,51,46,2,9,30,4,53,53,24,33,14,43,3,6
635,10,12,4,17,4,61,50,46,2,10,29,4,52,53,26,31,15,43,2,5
636,10,12,5,17,4,63,50,47,1,10,29,3,50,54,26,32,16,41,2,6
637,10,13,5,17,4,65,50,47,1,10,29,4,49,54,26,33,18,39,2,6
638,10,13,7,16,4,66,50,47,1,10,31,4,47,54,25,32,18,40,2,5
639,10,14,6,17,4,66,50,47,1,8,31,4,46,53,24,34,21,40,2,6
640,9,14,8,16,4,64,50,47,1,8,33,3,46,52,22,34,22,39,2,5
641,10,13,8,15,4,66,50,47,1,7,35,3,43,52,21,36,22,37,2,5
642,9,14,10,14,4,66,51,47,1,8,35,3,44,50,22,35,23,38,1,6
643,10,12,10,14,4,69,50,48,2,8,36,3,42,51,19,35,23,38,1,5
644,9,13,12,13,4,68,49,48,3,7,35,2,42,51,20,37,25,34,1,6
645,9,13,11,15,4,69,49,48,3,7,36,2,42,49,20,36,26,35,0,6
646,7,12,14,14,4,71,48,47,4,7,36,3,41,48,20,35,27,34,0,5
647,8,12,14,15,4,69,49,47,4,7,36,3,41,47,22,34,26,34,0,6
648,7,12,15,15,4,70,49,46,5,6,35,2,41,47,22,36,29,33,0,6
649,7,15,16,15,4,63,48,46,6,6,36,2,40,44,23,34,30,33,0,5
650,7,15,15,16,5,65,48,45,7,5,36,3,39,46,23,34,30,33,1,6
651,7,19,17,16,5,60,49,44,7,5,37,3,38,45,24,34,30,33,2,6
652,5,18,16,18,6,61,48,44,8,4,36,3,38,46,25,33,29,33,2,5
653,6,21,16,18,6,57,49,44,9,4,36,2,37,45,25,34,30,32,4,6
654,6,23,15,20,6,57,49,43,10,3,35,3,35,46,27,31,29,31,5,6
655,6,25,15,21,7,53,49,43,12,3,35,3,35,47,28,30,30,31,6,5
656,6,27,13,24,7,50,50,41,14,3,34,3,36,46,28,29,30,32,7,6
657,6,27,13,25,7,49,50,41,14,3,34,3,35,47,30,27,32,32,8,5
658,6,29,12,27,6,46,50,39,16,2,34,4,36,46,29,27,32,33,10,5
659,9,27,11,28,6,46,51,38,16,1,34,4,36,45,30,25,33,35,10,6
660,10,28,10,30,5,43,53,36,17,1,34,4,37,47,29,25,32,34,12,5
661,13,26,8,32,6,43,51,35,16,1,35,3,38,47,29,24,31,34,12,5
662,13,27,7,33,5,40,55,31,17,1,35,4,38,48,30,22,32,33,14,5
